raceId,y_true,y_pred,race_name,Link
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1146,0,0,"Chinese Grand Prix, Shanghai",https://www.formula1.com/en/latest/article/highlights-watch-the-action-as-piastri-takes-chinese-grand-prix-victory-in.4oxnfp2ko03MjHTvkqwIoH
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1147,0,1,"Japanese Grand Prix, Suzuka",https://www.formula1.com/en/latest/article/highlights-catch-up-on-verstappens-stellar-victory-at-the-japanese-grand.1Fv1bf2Nq44oMcZAlsvZr1
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
1148,1,0,"BAHRAIN GRAND PRIX, Sakhir",https://www.formula1.com/en/latest/article/highlights-catch-up-on-piastris-stellar-run-to-victory-at-the-bahrain-grand.4tcI2jtntkeZH4BTgKffUQ
